---------- Commits List ---------

Commit[ID= 7c3ea3ce5c67361c2d20e2097b8cc9534297c136, release= 0.9.0, creationDate= 2006-05-02]
Commit[ID= d1aa6a2c48ad00711befb7d237a435ddd1c3973a, ticket= OPENJPA-617, release= 1.0.3, creationDate= 2008-05-29]

Commit[ID= 48b1fb5a370ea5969116332cb486c95e4934c77d, ticket= OPENJPA-617, release= 1.0.3, creationDate= 2008-05-29]

Commit[ID= 89b296fd544c25a36d0abb11f6cd0b6333542068, release= 1.0.3, creationDate= 2008-05-29]

Commit[ID= 794305c2f1372a70cff0071ec71cc70b9ca9f78e, release= 1.0.3, creationDate= 2008-05-30]

Commit[ID= 1fda19f8b7f147a70ac79b4ee642c032e2905a5d, release= 1.0.3, creationDate= 2008-05-30]

Commit[ID= 8a80d753a31e71ce07f24e7069b7ff5e71e30c03, ticket= OPENJPA-622, release= 1.0.3, creationDate= 2008-06-04]

Commit[ID= ffbc73ffa6d85735666fd0ec98ae30f418d42d93, release= 1.0.3, creationDate= 2008-06-09]

Commit[ID= a4d905f3455ee6b6f2a594baf1961cc73234fffe, release= 1.0.3, creationDate= 2008-06-09]

Commit[ID= 110e3ff4b02aa1482d3f0e931539bbf616b006bc, ticket= OPENJPA-630, release= 1.0.3, creationDate= 2008-06-10]

Commit[ID= ddc42e807837f340306dbbf2e9f04255f8437539, release= 1.0.3, creationDate= 2008-06-10]

Commit[ID= 63c48992274fce84b2c08bf8bbe6df024736557c, release= 1.0.3, creationDate= 2008-06-10]

Commit[ID= d965db72710b34fb1547dc616caedaaf75af565e, release= 1.0.3, creationDate= 2008-06-11]

Commit[ID= f1ac625b2c931ee1cb99e4eb98fdcbd8d523b781, release= 1.0.3, creationDate= 2008-06-11]

Commit[ID= 545c6732c887dc77040eff00fc0dad89312d6729, release= 1.0.3, creationDate= 2008-06-11]

Commit[ID= 981c023e0eef7b60570a59fc5ba992804f7bb7e8, release= 1.0.3, creationDate= 2008-06-11]

Commit[ID= b589da8070870f1ed50f8c50c715962323220ed6, ticket= OPENJPA-245, release= 1.0.3, creationDate= 2008-06-12]

Commit[ID= 4d668a44dd3ced73ac00d9846ed608423b3cb790, release= 1.0.3, creationDate= 2008-06-12]

Commit[ID= 8fb7ca2b5b1777fcf96e123368ba3f4c31da6cb5, release= 1.0.3, creationDate= 2008-06-12]

Commit[ID= 96dd926f4ae1073067637009ed88cbe2a103e1fb, release= 1.0.3, creationDate= 2008-06-12]

Commit[ID= 6f6634bbadcd9649e60474bce9c54473c4db34b6, release= 1.0.3, creationDate= 2008-06-12]

Commit[ID= 8db8e5302edd28abe8b5d324b43c9f89a273f3b7, release= 1.0.3, creationDate= 2008-06-12]

Commit[ID= 547438ed18be883a33b5b8175ca0e72a8225c64c, ticket= OPENJPA-588, release= 1.0.3, creationDate= 2008-06-12]

Commit[ID= e8702b1ed361253335472ac7431d600890219bd6, release= 1.0.3, creationDate= 2008-06-12]

Commit[ID= f17afddbd61836465de97ebc985a0170f062734f, release= 1.0.3, creationDate= 2008-06-12]

Commit[ID= 97a94847f6c6620b934255f2ecf30bb9493e11c5, release= 1.0.3, creationDate= 2008-06-12]

Commit[ID= c9c6aadc8599b8b3392d4c5dbc6b7c9ba9673e8d, release= 1.0.3, creationDate= 2008-06-12]

Commit[ID= 1ac94263ac362cf4a75b364588dda48529c2d12a, release= 1.0.3, creationDate= 2008-06-12]

Commit[ID= f183c42b90690fd31f7d1fd12cd92fbb0ef17459, release= 1.0.3, creationDate= 2008-06-12]

Commit[ID= 753be68e244bc14ec66807ba6457d1fa2211d9c6, ticket= OPENJPA-231, release= 1.0.3, creationDate= 2008-06-12]

Commit[ID= 1a45d110a24eb8b2d8f1189100bff289201b3b12, release= 1.0.3, creationDate= 2008-06-12]

Commit[ID= 629977fb1c2a25ba7ce2dd38fe0062866f73b48f, release= 1.0.3, creationDate= 2008-06-12]

Commit[ID= 5ee728e3327f4754f73381b10f13505bb243a27d, release= 1.0.3, creationDate= 2008-06-12]

Commit[ID= 12c0a094ee5976bf95253c04e5c3fb02f9221344, release= 1.0.3, creationDate= 2008-06-12]

Commit[ID= 06ab9692d54c04d83f7da4e940bed16be3c70783, release= 1.0.3, creationDate= 2008-06-12]

Commit[ID= 90332224f77bea9341d080d76e7d06b31471697f, release= 1.0.3, creationDate= 2008-06-12]

Commit[ID= ef098b3acdd46d28f91b162fdcfa027a9983866a, release= 1.0.3, creationDate= 2008-06-12]

Commit[ID= b3c7e8290c61cfc3ca72a4947f0ea28d5dd174ec, release= 1.0.3, creationDate= 2008-06-12]

Commit[ID= 0c346ba7ce5cb061ee8207193bc813140a39cc11, release= 1.0.3, creationDate= 2008-06-12]

Commit[ID= 514a4bb907c5e6bbab34a758008240347ef11830, release= 1.0.3, creationDate= 2008-06-13]

Commit[ID= 71519b08080107dae13867c760f224a2cde54b5b, release= 1.0.3, creationDate= 2008-06-13]

Commit[ID= 7ac8321f27ecea79ded5cfa8a7e20c6656c2e90d, release= 1.0.3, creationDate= 2008-06-13]

Commit[ID= e00c6e8f80434fd07b1dd438780cb3d964303392, ticket= OPENJPA-625, release= 1.0.3, creationDate= 2008-06-16]

Commit[ID= a8e0dc180e8b360c4e72eca7c131b2826eceaedd, ticket= OPENJPA-458, release= 1.0.3, creationDate= 2008-06-17]

Commit[ID= 689d1c5385c326b9ca71ee428e75957ff719dbcf, release= 1.0.3, creationDate= 2008-06-17]

Commit[ID= f62ea1ab0d2922377368ca5d31bbcbea57ecbc3c, ticket= OPENJPA-533, release= 1.0.3, creationDate= 2008-06-19]

Commit[ID= d1a165bc613d54bd9ff9baa2ca0fbca8305b70f0, ticket= OPENJPA-112, release= 1.0.3, creationDate= 2008-06-19]

Commit[ID= 37cb4af35de27c75ac6f5acffaed0f1ba82cc12f, release= 1.0.3, creationDate= 2008-06-19]

Commit[ID= fb78813259657a71df227168478c9c0b9e5488ae, release= 1.0.3, creationDate= 2008-06-24]

Commit[ID= 976a5e1faf9df64b40ede8586c345def1454cf4e, ticket= OPENJPA-642, release= 1.0.3, creationDate= 2008-06-25]

Commit[ID= 82e61ba0d578fba28ae987cafdc29e3b211a45f7, release= 1.0.3, creationDate= 2008-06-26]

Commit[ID= e3dbdac15947253e9073840e3759603e82380188, release= 1.0.3, creationDate= 2008-06-26]

Commit[ID= 2b3f7ec90c3a834917232f4cdf27d00d0f62905a, ticket= OPENJPA-645, release= 1.0.3, creationDate= 2008-06-26]

Commit[ID= ff4a96e707337123c3e94ba641b504101dd05c79, ticket= OPENJPA-340, release= 1.0.3, creationDate= 2008-06-27]

Commit[ID= 6868b1cc4a104a7224510ad5be5869372ffbe80c, ticket= OPENJPA-340, release= 1.0.3, creationDate= 2008-06-28]

Commit[ID= d52998d0744c99c87110ae2657740eb20055b352, ticket= OPENJPA-340, release= 1.0.3, creationDate= 2008-06-28]

Commit[ID= 54d1a24320ffae8bada3281bf28d28490de284c3, ticket= OPENJPA-340, release= 1.0.3, creationDate= 2008-07-01]

Commit[ID= bae08e93e4f310b5b6499c3ea4adc4f890761fc2, release= 1.0.3, creationDate= 2008-07-01]

Commit[ID= 1aa44030d62809dd419f94f4d48dc353ee135952, release= 1.0.3, creationDate= 2008-07-01]

Commit[ID= de790be2adcdb631bc486f806ab42bef4e694ee0, release= 1.0.3, creationDate= 2008-07-02]

Commit[ID= 25a69ffe0a49d07e3db2533856737c7613d6d58c, release= 1.0.3, creationDate= 2008-07-02]

Commit[ID= 1ad09239b378a4c495a8a35cd61cda8b807b22d0, ticket= OPENJPA-647, release= 1.0.3, creationDate= 2008-07-02]

Commit[ID= 50aaa9764abc4c606488b1c0493403a351b6a26a, ticket= OPENJPA-647, release= 1.0.3, creationDate= 2008-07-02]

Commit[ID= 13e48971736a7727f65293895c175ef992c30d1e, ticket= OPENJPA-647, release= 1.0.3, creationDate= 2008-07-02]

Commit[ID= 2a588d6a2bcf8982dcc98aa0a8388740bfea8352, release= 1.0.3, creationDate= 2008-07-04]

Commit[ID= c7a906314641bc2a3f7d997422028686938c1d55, release= 1.0.3, creationDate= 2008-07-07]

Commit[ID= 89e7531398352ba214faa845098ba773562bdc70, release= 1.0.3, creationDate= 2008-07-10]

Commit[ID= 07919b9becd533a113949dce397a2d6ba1879f69, ticket= OPENJPA-657, release= 1.0.3, creationDate= 2008-07-11]

Commit[ID= cc85528f693f18b625aa6bfc94c19583028e4582, release= 1.0.3, creationDate= 2008-07-11]

Commit[ID= 026c96d5138612108237ed46c9b015006ecdf5ce, release= 1.0.3, creationDate= 2008-07-11]

Commit[ID= 85b0b0b45b143f28ba4422107708f77aa710b160, release= 1.0.3, creationDate= 2008-07-11]

Commit[ID= b2812a4cce25e17a52519036f3a7a66298a4d1ef, release= 1.0.3, creationDate= 2008-07-14]

Commit[ID= 436eefcbba8cc0eb8d0962b63a2e03d397f9e1ee, release= 1.0.3, creationDate= 2008-07-14]

Commit[ID= 854eda8a197e09c206879aa84a64e84d9c075f72, release= 1.0.3, creationDate= 2008-07-14]

Commit[ID= 94814adc3985f88f0c421af765f18abda50f2b69, release= 1.0.3, creationDate= 2008-07-14]

Commit[ID= 434319cfee6140b6eac8cc136f039de50de59b83, ticket= OPENJPA-659, release= 1.0.3, creationDate= 2008-07-14]

Commit[ID= 89695ec253f59efcafe9aafb2d14afb6f6fc2edb, release= 1.0.3, creationDate= 2008-07-15]

Commit[ID= 6e3aca63ec90da0198073a1697a556dbe493cbc2, ticket= OPENJPA-349, release= 1.0.3, creationDate= 2008-07-16]

Commit[ID= efdbbd7a92403727019425cf1441b621bcd45403, release= 1.0.3, creationDate= 2008-07-16]

Commit[ID= fec65630fd5b0d6759b0d921e01e201ab8dd1c0b, ticket= OPENJPA-470, release= 1.0.3, creationDate= 2008-07-16]

Commit[ID= 948c38e3329d56fa751835dbe0f89d910f775d9f, release= 1.0.3, creationDate= 2008-07-17]

Commit[ID= c7e78fc80dc0a37f48de261b67f4ccba50338c5e, ticket= OPENJPA-662, release= 1.0.3, creationDate= 2008-07-17]

Commit[ID= d58c648f8073db88c0cee62c3fb854caf4e8da65, release= 1.0.3, creationDate= 2008-07-18]

Commit[ID= f9a27b57c51605ccb1b64a30c219c3790eb407a7, release= 1.0.3, creationDate= 2008-07-18]

Commit[ID= b52e229a24eee5fa79a1c83e5b38f187ae691a54, release= 1.0.3, creationDate= 2008-07-21]

Commit[ID= ae2653996247585d74f41dc7e20e5d181a4c7835, release= 1.0.3, creationDate= 2008-07-21]

Commit[ID= 4c0bf1be10ca50cf8a02fb2e7c58ff52f862ca5f, ticket= OPENJPA-207, release= 1.0.3, creationDate= 2008-07-21]

Commit[ID= b4c557d0c052726037f32430f038d059fc9aceaf, ticket= OPENJPA-660, release= 1.0.3, creationDate= 2008-07-22]

Commit[ID= 8cfa25c524d914ce02eef0df7435c8199931ff32, release= 1.0.3, creationDate= 2008-07-22]

Commit[ID= 2ed656a2a0bdf6bc719fab7d7870974fbe8b1fbc, ticket= OPENJPA-458, release= 1.0.3, creationDate= 2008-07-23]

Commit[ID= 37d610ca2ccf499479ea0cfb36ca91fcc5e0946e, release= 1.0.3, creationDate= 2008-07-23]

Commit[ID= 98802147f761d93873462aa6aa0038a8926ec421, release= 1.2.0, creationDate= 2008-07-24]

Commit[ID= 62a8c5c32fabb111044748457b86357df962f74b, release= 1.2.0, creationDate= 2008-07-24]

Commit[ID= 388754a28024505a7d523f066c112537e94fa831, release= 1.2.0, creationDate= 2008-07-24]

Commit[ID= 315cc2d1555925da6f62b808976792676ec2bcea, ticket= OPENJPA-664, release= 1.2.0, creationDate= 2008-07-24]

Commit[ID= 1111ee16ff9fdb72c7e5d12dd0afad6ddda2be5c, ticket= OPENJPA-665, release= 1.2.0, creationDate= 2008-07-24]

Commit[ID= 0ed72e477aede848019da088446361fc9d82dbf3, release= 1.2.0, creationDate= 2008-07-25]

Commit[ID= 134b37a753e7d250109a61adcc04547c1611cef1, release= 1.2.0, creationDate= 2008-07-25]

Commit[ID= 997a094135bb07d9ae7f08764db4a18819eaf9b9, release= 1.2.0, creationDate= 2008-07-28]

Commit[ID= 2254791f9b374a141a09782c1ee06bdee567e923, ticket= OPENJPA-619, release= 1.2.0, creationDate= 2008-07-28]

Commit[ID= 72b5b4def8efa363969427f24d614d72905e648a, release= 1.2.0, creationDate= 2008-07-28]

Commit[ID= 5fc632784f03b31ba961b2ee549f0f1ef5bc0d96, release= 1.2.0, creationDate= 2008-07-28]

Commit[ID= 3d81f8652f85ffc83d728c92fc2262c64c64e17c, release= 1.2.0, creationDate= 2008-07-28]

Commit[ID= 191f26d72d58b992ee7a6f82c6973681a3bdc275, ticket= OPENJPA-669, release= 1.2.0, creationDate= 2008-07-28]

Commit[ID= 1cf3826ae8217fc6cac2e390a70e65b6b9a14d0b, release= 1.2.0, creationDate= 2008-07-28]

Commit[ID= 64dbe4c9241e0360819a7e6fa77ead4d35d9d295, release= 1.2.0, creationDate= 2008-07-28]

Commit[ID= 9174b3f1742e0d17eeaa874690cf2dca2752b97d, ticket= OPENJPA-44, release= 1.2.0, creationDate= 2008-07-28]

Commit[ID= 5f138fe08d3ab7a404f766c564ca58ff9b006801, ticket= OPENJPA-44, release= 1.2.0, creationDate= 2008-07-29]

Commit[ID= adb9a6e3de600f51d4ea3ddf4070d892f97a0688, release= 1.2.0, creationDate= 2008-07-30]

Commit[ID= 4af04f30d9a38628d5bfe88cb28219de61087f0c, release= 1.2.0, creationDate= 2008-07-30]

Commit[ID= 68f051fccf0e33e1a822f7741efec3f0602ddf4f, release= 1.2.0, creationDate= 2008-07-31]

Commit[ID= c67f4e6054438dc053c69277e3dad25e530e627a, release= 1.2.0, creationDate= 2008-07-31]

Commit[ID= 2d7faf24b1827f2465ff2f818d45678dd75ca7bd, release= 1.2.0, creationDate= 2008-07-31]

Commit[ID= 3b91451d1669c3b8025730bcacc0e4f0d385eb61, ticket= OPENJPA-207, release= 1.2.0, creationDate= 2008-08-01]

Commit[ID= 6ae99af762b82f03a2a72df2e21aba0e6bf6f1c4, release= 1.2.0, creationDate= 2008-08-01]

Commit[ID= 8cb82a6f330d3fb6032750fc94236ffaa43ad01a, ticket= OPENJPA-485, release= 1.2.0, creationDate= 2008-08-01]

Commit[ID= b29b9b6c7619e5785d80769881a16a95503bf79c, ticket= OPENJPA-75, release= 1.2.0, creationDate= 2008-08-01]

Commit[ID= bea15fff475ba4235b54925602b3ba7c53189cbf, release= 1.2.0, creationDate= 2008-08-02]

Commit[ID= 6d8a5879847076701ea01abd98b004d0e1836530, ticket= OPENJPA-550, release= 1.2.0, creationDate= 2008-08-02]

Commit[ID= 043b0596b888f03b8ac25cdd694a05026b870dc8, ticket= OPENJPA-485, release= 1.2.0, creationDate= 2008-08-02]

Commit[ID= 45651cee86e2b0fd09d9ba131c25b5f668c0412d, ticket= OPENJPA-497, release= 1.2.0, creationDate= 2008-08-02]

Commit[ID= 49d5f19a684dc48ce579a9eeaffb04ca9a49996e, release= 1.2.0, creationDate= 2008-08-04]

Commit[ID= b683569de095f7e9d24606816f5d09d88e12f3e2, ticket= OPENJPA-497, release= 1.2.0, creationDate= 2008-08-05]

Commit[ID= 3b00de3b261f4b0dd28b8da7500c7b81dad2d132, ticket= OPENJPA-665, release= 1.2.0, creationDate= 2008-08-05]

Commit[ID= aba5ddc7fbd2bd3dc3233d33f121c83b8d573bf8, release= 1.2.0, creationDate= 2008-08-05]

Commit[ID= e41e1dd9761c718861e69afd2c44e85da02daa7d, ticket= OPENJPA-628, release= 1.2.0, creationDate= 2008-08-05]

Commit[ID= a7464c7e0a4162d4a574d3d31190b3ac11828eb2, ticket= OPENJPA-628, release= 1.2.0, creationDate= 2008-08-05]

Commit[ID= a6216d10db96705ca23113b68ced81b86c5712f8, ticket= OPENJPA-628, release= 1.2.0, creationDate= 2008-08-05]

Commit[ID= e97d6d15985fa8f0100ee1e4931e5337ed497d65, ticket= OPENJPA-674, release= 1.2.0, creationDate= 2008-08-06]

Commit[ID= ce3f368ab0b7e56515803e55a399dc3f94e0f0b4, release= 1.2.0, creationDate= 2008-08-06]

Commit[ID= 62a6555c8975a950294cf681ef27eed1a0cb61d9, release= 1.2.0, creationDate= 2008-08-06]

Commit[ID= b53a58f948719d8299a91584966bf2381701004e, release= 1.2.0, creationDate= 2008-08-06]

Commit[ID= 4668ea4e7792f624f48a7c6c275eb2f5f05998bc, release= 1.2.0, creationDate= 2008-08-08]

Commit[ID= 053ad36618e2671bb5896023be8554e28d575965, release= 1.2.0, creationDate= 2008-08-08]

Commit[ID= 446b85a6ae50f6f66215af6263af373b45e5e6be, release= 1.2.0, creationDate= 2008-08-08]

Commit[ID= 9ebfe800a5cffc4116d0fa3023d8427d6a1a63bb, ticket= OPENJPA-677, release= 1.2.0, creationDate= 2008-08-08]

Commit[ID= 610023adee027bfa7124b3764df0b8fed5e2a672, ticket= OPENJPA-678, release= 1.2.0, creationDate= 2008-08-08]

Commit[ID= 237c092ebb1dd885954e4a93c476ff70554c7bf2, ticket= OPENJPA-677, release= 1.2.0, creationDate= 2008-08-08]

Commit[ID= 352d799756bfed3eae503285fdd694d716b6405e, release= 1.2.0, creationDate= 2008-08-08]

Commit[ID= e5a363e6519c503e0db2b1dccb37e2c0931bbea9, release= 1.2.0, creationDate= 2008-08-08]

Commit[ID= 122229bb9ae9d39f56c0c76c9bbd386d446d9d34, release= 1.2.0, creationDate= 2008-08-08]

Commit[ID= 0bbc9463fd13b437f2852080f2dc54007272759d, release= 1.2.0, creationDate= 2008-08-08]

Commit[ID= 2a5964a540a3c29a2925ec4adadeb891c61e6985, release= 1.2.0, creationDate= 2008-08-08]

Commit[ID= 0d3812fcb5429531cb0fadc2f5ea61bd84bb1f07, release= 1.2.0, creationDate= 2008-08-09]

Commit[ID= ffa2851f892bb81549e395235e9be7ef06046f09, release= 1.2.0, creationDate= 2008-08-09]

Commit[ID= 6dbe8a9e57ee2a66d2b760e4114761332ada00f3, ticket= OPENJPA-692, release= 1.2.0, creationDate= 2008-08-10]

Commit[ID= e7c3df714b731eeff96af2c3347948aef5020a03, ticket= OPENJPA-692, release= 1.2.0, creationDate= 2008-08-10]

Commit[ID= 7432d1e1ef6abc0cf01ca594dbe990a98b0fedae, release= 1.2.0, creationDate= 2008-08-11]

Commit[ID= 5396a66b2bead214285ec2b5363edb40838a5556, release= 1.2.0, creationDate= 2008-08-11]

Commit[ID= c8895c6978546e325bd0fdde985965144e44a57a, release= 1.2.0, creationDate= 2008-08-11]

Commit[ID= ffb59c35fcd7b8d6adf658bc794bcaff465ced32, ticket= OPENJPA-692, release= 1.2.0, creationDate= 2008-08-11]

Commit[ID= f4845dae9b5767ea7fb4a26c631c4b28b0c49243, ticket= OPENJPA-679, release= 1.2.0, creationDate= 2008-08-12]

Commit[ID= 404cbbf99bad44d769250020bc38a2f499d152ea, release= 1.2.0, creationDate= 2008-08-12]

Commit[ID= aae12606650335c92930c6a369d799828bbae058, ticket= OPENJPA-693, release= 2.0.0-M1, creationDate= 2008-08-14]

Commit[ID= d5820cb4c62dd7ca76d962a145b850b995e23662, release= 2.0.0-M1, creationDate= 2008-08-15]

Commit[ID= fd15719a4ba9863172ed7a8286662caf2b7f9e21, ticket= OPENJPA-678, release= 2.0.0-M1, creationDate= 2008-08-15]

Commit[ID= d76c646acce071248efeeb3426013e31f89d0e14, release= 2.0.0-M1, creationDate= 2008-08-15]

Commit[ID= cf0985e5245ee4786d672f5c15b62ab81874ed06, release= 2.0.0-M1, creationDate= 2008-08-15]

Commit[ID= a7b9f8f7f3998834b1e44a3104861d8cf3627250, release= 2.0.0-M1, creationDate= 2008-08-16]

Commit[ID= d9712537da439387b0be0dabea96e82a03187c70, release= 2.0.0-M1, creationDate= 2008-08-16]

Commit[ID= c1d9abd216644255f1484c2a2c56a43879acd570, release= 2.0.0-M1, creationDate= 2008-08-16]

Commit[ID= ff93b1d6e693df0e93c441ee68788f8d206515e4, ticket= OPENJPA-678, release= 2.0.0-M1, creationDate= 2008-08-16]

Commit[ID= 4dd92231c58e966fd7fbd710ad7ece745782a064, release= 2.0.0-M1, creationDate= 2008-08-19]

Commit[ID= 0d5f08efd9e70d07e57acd0c79e831b2b9d46a11, release= 2.0.0-M1, creationDate= 2008-08-21]

Commit[ID= 3ee2f9e40e7bed5c539a743885603dbd6e02252f, release= 2.0.0-M1, creationDate= 2008-08-22]

Commit[ID= 04c292c761a2fa8563dc66bea702ed381e910cec, ticket= OPENJPA-698, release= 2.0.0-M1, creationDate= 2008-08-22]

Commit[ID= 322689a573483d14cdd807b5881f707a1ff8a3f9, ticket= OPENJPA-700, release= 2.0.0-M1, creationDate= 2008-08-22]

Commit[ID= f0126e921f716ce057b9f72e52868dae0b323a48, release= 2.0.0-M1, creationDate= 2008-08-25]

Commit[ID= d435a69c6b8a7580a364e425fc18f2797a7388b4, ticket= OPENJPA-693, release= 2.0.0-M1, creationDate= 2008-08-25]

Commit[ID= 00c27c654af529e1c71d5c696f4f66edf1e17305, release= 2.0.0-M1, creationDate= 2008-08-25]

Commit[ID= 912b9a37f7b7803d656c2ca1098f043491d49089, release= 2.0.0-M1, creationDate= 2008-08-25]

Commit[ID= 36abd7cb6233fdcc9aba8154e72d81c32f6207e5, ticket= OPENJPA-702, release= 2.0.0-M1, creationDate= 2008-08-25]

Commit[ID= 42f2f394fbadb894079389c4e69cb0193a4beb94, ticket= OPENJPA-705, release= 2.0.0-M1, creationDate= 2008-08-26]

Commit[ID= 62c0cba64bab3d23a4d59bd70e97910d0fed5322, release= 2.0.0-M1, creationDate= 2008-08-26]

Commit[ID= cb3e1705f59e37319e9aa34f4a1220cd0d542f24, release= 2.0.0-M1, creationDate= 2008-08-27]

Commit[ID= 8fc909c19cbbf27f1b2e5168a6b2dadd40024f95, ticket= OPENJPA-699, release= 2.0.0-M1, creationDate= 2008-08-27]

Commit[ID= 15f6ece8199e04be48d1f452b523e291f17c9b7a, release= 2.0.0-M1, creationDate= 2008-08-28]

Commit[ID= 991f5a7dcebf7d21cb6d3c8f50f11fc4e189e732, release= 2.0.0-M1, creationDate= 2008-08-28]

Commit[ID= aa1516f04b61ae6c10253ef06b853970e1efe5fb, release= 2.0.0-M1, creationDate= 2008-08-29]

Commit[ID= 650161a88762d60ab2fe1544dc6fe7680817fdcd, release= 2.0.0-M1, creationDate= 2008-09-01]

Commit[ID= 2988f75fc32af9baf16c1978782dfed6dcc37076, ticket= OPENJPA-365, release= 2.0.0-M1, creationDate= 2008-09-02]

Commit[ID= a60fab2d7eef3c7cad40ca7c598e1f90ec2c01ad, ticket= OPENJPA-710, release= 2.0.0-M1, creationDate= 2008-09-03]

Commit[ID= 0ea75e720ebfea378b0412d6a0f96c6ad6374795, release= 2.0.0-M1, creationDate= 2008-09-06]

Commit[ID= 939b122c09432e54083d751469c56ad48aff9fb6, release= 2.0.0-M1, creationDate= 2008-09-08]

Commit[ID= 079aa06091a9337a1f5087f904c332d590659c82, release= 2.0.0-M1, creationDate= 2008-09-08]

Commit[ID= 52a0f630978ee7687057e5eda128f67233a98939, ticket= OPENJPA-695, release= 2.0.0-M1, creationDate= 2008-09-08]

Commit[ID= 8e6db6cb65c2acca6812b30f56e56ff48000a02f, ticket= OPENJPA-715, release= 2.0.0-M1, creationDate= 2008-09-08]

Commit[ID= 4aa64410ad95dc18d774e58e8dc6eb3ce30a1532, ticket= OPENJPA-715, release= 2.0.0-M1, creationDate= 2008-09-08]

Commit[ID= a904e327287363459ea896987433b26c868713d5, ticket= OPENJPA-695, release= 2.0.0-M1, creationDate= 2008-09-09]

Commit[ID= b3951a1c11d590598c34b3c256c7abb789441444, ticket= OPENJPA-695, release= 2.0.0-M1, creationDate= 2008-09-10]

Commit[ID= a098b86d735fdd0f0ee41a56e5a1d5728dcf4b64, release= 2.0.0-M1, creationDate= 2008-09-11]

Commit[ID= e047748e7720d7e9438c71aed130fea48615abe6, release= 2.0.0-M1, creationDate= 2008-09-11]

Commit[ID= cd5014ee5405c2d2c62d9fbdd9f081a1c0132939, release= 2.0.0-M1, creationDate= 2008-09-12]

Commit[ID= 2f75495c57ff27b2fdabbd19a3026e717c125550, ticket= OPENJPA-711, release= 2.0.0-M1, creationDate= 2008-09-16]

Commit[ID= 666d189db9227c6b2a3b4df720e9be3177b1de18, release= 2.0.0-M1, creationDate= 2008-09-16]

Commit[ID= 2c86e1d910a70166240d67967a89628430b4ce2c, ticket= OPENJPA-713, release= 2.0.0-M1, creationDate= 2008-09-17]

Commit[ID= caf46298d63a6c95ff3becfb5ffac246a84275c7, ticket= OPENJPA-727, release= 2.0.0-M1, creationDate= 2008-09-17]

Commit[ID= e165e502d58728c76d0980fb4f6d5804a0395c70, ticket= OPENJPA-724, release= 2.0.0-M1, creationDate= 2008-09-17]

Commit[ID= 05a8f028812e53acc5a2a68e65df6f32f66668ae, ticket= OPENJPA-650, release= 2.0.0-M1, creationDate= 2008-09-18]

Commit[ID= 5600a778c90171bc0f1023f79930ac082570ad44, release= 2.0.0-M1, creationDate= 2008-09-18]

Commit[ID= 9803879ff9053a5b1cfedcfae3943dabbce5025b, release= 2.0.0-M1, creationDate= 2008-09-18]

Commit[ID= 7a7957d8ccd1bfb2cba2fb933a1989406984a2dd, ticket= OPENJPA-685, release= 2.0.0-M1, creationDate= 2008-09-22]

Commit[ID= 1706670152d7dc09528b246fe54503876963f74a, release= 2.0.0-M1, creationDate= 2008-09-23]

Commit[ID= 85b44d83d5d1edab60b653a35d176b61079c02e4, release= 2.0.0-M1, creationDate= 2008-09-24]

Commit[ID= 07c6b1e5ddce7069c8bab7149ecf0a365a43bd88, ticket= OPENJPA-719, release= 2.0.0-M1, creationDate= 2008-09-25]

Commit[ID= baa01d79dd0a9f35195ce46828b3f38e3faf93d5, ticket= OPENJPA-731, release= 2.0.0-M1, creationDate= 2008-09-26]

Commit[ID= 022688859011ee2df4d6b29f0501d9833e65d9f1, release= 2.0.0-M1, creationDate= 2008-09-29]

Commit[ID= ab424921005d872958cae6583a44af1e089b65d1, ticket= OPENJPA-733, release= 2.0.0-M1, creationDate= 2008-09-30]

Commit[ID= b1f1d3250caeab882e5c806ff15daedb9ae929b3, release= 2.0.0-M1, creationDate= 2008-10-01]

Commit[ID= f0ad75d7fdfbe0deb4beb660e839123529082bc7, release= 2.0.0-M1, creationDate= 2008-10-02]

Commit[ID= 50ff3ed6933dbd115dfc9d84551b3613ec6f29ed, release= 2.0.0-M1, creationDate= 2008-10-03]

Commit[ID= e7867662bdad88588a7f67df310ef44f4564dd2e, release= 2.0.0-M1, creationDate= 2008-10-03]

Commit[ID= 050a99a3e4e767988a50aae0f370526b2cf3ca77, release= 2.0.0-M1, creationDate= 2008-10-04]

Commit[ID= 229220b9221f1233afa31bd42a6ff3fa4cdb68bd, release= 2.0.0-M1, creationDate= 2008-10-06]

Commit[ID= d31d40f5110297385b7570e517a7c6a814093be0, release= 2.0.0-M1, creationDate= 2008-10-06]
